timestamp,base,symbol,rate
2025-04-19 10:07:45.991045,BTC,AAVE,600.2674181082638
2025-04-19 10:07:45.992045,BTC,BZD,167439.5112630956
2025-04-19 10:07:45.993044,BTC,LAK,1803510113.0064063
2025-04-19 10:07:45.994045,BTC,USDP,83359.66666666667
2025-04-19 10:13:18.002822,BTC,AAVE,600.2674181082638
2025-04-19 10:13:18.003821,BTC,BERA,24114.33725469058
2025-04-19 10:13:18.004326,BTC,FLOW,236490.7886018621
2025-04-19 10:13:18.004333,BTC,FORT,1172783.238554336
2025-04-19 10:13:18.005329,BTC,PEPE,11574721547.264746
2025-04-19 10:18:38.110563,BTC,AAVE,600.2674181082638
2025-04-19 10:18:38.111563,BTC,BIT,121989.98602036868
2025-04-19 10:18:38.112563,BTC,KARRAT,1443689.8480423908
2025-04-19 10:18:38.113563,BTC,TMM,1458270501.9239497
2025-04-19 10:22:51.272519,BTC,AAVE,600.2674181082638
2025-04-19 10:22:51.273519,BTC,GBP,62776.82434562163
2025-04-19 10:22:51.274519,BTC,POPCAT,346000.56161934254
2025-04-19 10:24:11.423159,BTC,AAVE,600.2674181082638
2025-04-19 10:24:11.424158,BTC,EEK,1145925.66779729
2025-04-19 10:24:11.425158,BTC,NEON,743988.6801242483
2025-04-19 10:24:11.426158,BTC,WOO,1515703.5833333335
2025-04-19 10:29:44.025348,BTC,AAVE,600.2674181082638
2025-04-19 10:29:44.026347,BTC,GT,3698.25
2025-04-19 10:29:44.027348,BTC,POPCAT,346000.56161934254
2025-04-19 10:35:16.065019,BTC,AAVE,600.2674181082638
2025-04-19 10:35:16.066019,BTC,AUCTION,7367.14982482401
2025-04-19 10:35:16.067019,BTC,GT,3698.25
2025-04-19 10:35:16.068019,BTC,RAD,114432.19428935555
2025-04-19 10:40:23.341680,BTC,AAVE,600.2674181082638
2025-04-19 10:40:23.342679,BTC,BTRST,303755.508144284
2025-04-19 10:40:23.343679,BTC,LINK,6636.935551016614
2025-04-19 10:40:23.344679,BTC,VAL,141894954.33333334
2025-04-19 10:40:36.051062,BTC,AAVE,600.2674181082638
2025-04-19 10:40:36.052061,BTC,ANG,149466.10330139496
2025-04-19 10:40:36.053061,BTC,HNL,2158511.349831343
2025-04-19 10:40:36.054061,BTC,SSP,372500000.00000006
2025-04-19 10:46:09.491813,BTC,AAVE,600.2674181082638
2025-04-19 10:46:09.492813,BTC,GRD,24971055.5
2025-04-19 10:46:09.493813,BTC,ORDI,14017.5
2025-04-19 10:46:09.494813,BTC,XTZ,167625.55844294638
2025-04-19 10:51:29.780034,BTC,AAVE,600.2674181082638
2025-04-19 10:51:29.781034,BTC,DJF,14821445.289378772
2025-04-19 10:51:29.781547,BTC,GT,3698.25
2025-04-19 10:51:29.782545,BTC,RLY,95380920.25389545
2025-04-19 10:57:02.574966,BTC,AAVE,600.2674181082638
2025-04-19 10:57:02.575966,BTC,COVAL,123755576.20185985
2025-04-19 10:57:02.576966,BTC,LRD,16660688.172745116
2025-04-19 10:57:02.577966,BTC,VGX,15387415.349890716
2025-04-19 10:57:02.578470,BTC,_1INCH,495857.9293477922
2025-04-19 10:58:13.625890,BTC,AAVE,600.2674181082638
2025-04-19 10:58:13.626891,BTC,AUD,130576.31103103432
2025-04-19 10:58:13.627890,BTC,LAK,1803510113.0064063
2025-04-19 10:58:13.628891,BTC,SUKU,2929508.5451080743
2025-04-19 11:02:48.411516,BTC,AAVE,600.114866024222
2025-04-19 11:02:48.412515,BTC,AERO,213566.4061989217
2025-04-19 11:02:48.413515,BTC,GT,3698.250000000002
2025-04-19 11:02:48.414515,BTC,POLY,3653934.598926721
2025-04-19 11:08:20.270816,BTC,AAVE,600.114866024222
2025-04-19 11:08:20.271816,BTC,CRC,41847577.4299108
2025-04-19 11:08:20.272816,BTC,KPW,15129190.23152496
2025-04-19 11:08:20.273816,BTC,TVK,3506480.8797744354
2025-04-19 11:13:51.975211,BTC,AAVE,600.114866024222
2025-04-19 11:13:51.976211,BTC,GT,3698.250000000002
2025-04-19 11:13:51.977211,BTC,PENDLE,26671.460210812707
2025-04-19 11:15:40.404199,BTC,AAVE,600.114866024222
2025-04-19 11:15:40.405199,BTC,HKD,646926.1228889073
2025-04-19 11:15:40.406198,BTC,SAR,312623.6422099325
2025-04-19 11:19:25.726012,BTC,AAVE,600.114866024222
2025-04-19 11:19:25.727011,BTC,DIA,228533.4535790212
2025-04-19 11:19:25.728011,BTC,LTC,1103.4331560661772
2025-04-19 11:19:25.729011,BTC,VEF,673709795006.6748
2025-04-19 11:24:46.467008,BTC,AAVE,600.114866024222
2025-04-19 11:24:46.468008,BTC,GIGA,5310081.380444232
2025-04-19 11:24:46.469008,BTC,PENGU,17283882.13230899
2025-04-19 11:30:18.825726,BTC,AAVE,600.114866024222
2025-04-19 11:30:18.826726,BTC,ETH2,52.399113209136985
2025-04-19 11:30:18.827726,BTC,MKR,61.72855446338003
2025-04-19 11:30:18.828726,BTC,WOO,1515703.5833333335
2025-04-19 11:33:41.877243,BTC,AAVE,600.114866024222
2025-04-19 11:33:41.878243,BTC,GEL,228848.330305318
2025-04-19 11:33:41.879244,BTC,MWK,144470121.1802511
2025-04-19 11:33:41.880243,BTC,XCD,225231.7122238151
2025-04-19 11:35:51.802674,BTC,AAVE,600.114866024222
2025-04-19 11:35:51.803673,BTC,BIT,122186.744148415
2025-04-19 11:35:51.881722,BTC,GT,3698.250000000002
2025-04-19 11:35:51.882722,BTC,PYUSD,83343.72045843561
2025-04-19 11:41:12.271961,BTC,AAVE,600.114866024222
2025-04-19 11:41:12.272958,BTC,GFI,128514.13227448238
2025-04-19 11:41:12.273958,BTC,NGN,133648284.82713884
2025-04-19 11:41:12.274958,BTC,XLM,345506.391057197
2025-04-19 11:46:44.021150,BTC,AAVE,600.114866024222
2025-04-19 11:46:44.022150,BTC,CHF,68175.04908310428
2025-04-19 11:46:44.023150,BTC,KGS,7278872.51891569
2025-04-19 11:46:44.024150,BTC,TRL,3172846072292.5835
2025-04-19 11:52:03.745955,BTC,AAVE,600.114866024222
2025-04-19 11:52:03.746954,BTC,BAKE,740621.5833333336
2025-04-19 11:52:03.747955,BTC,GT,3698.250000000002
2025-04-19 11:52:03.748955,BTC,SKK,2206326.595805775
2025-04-19 11:52:05.152275,BTC,AAVE,600.114866024222
2025-04-19 11:52:05.153276,BTC,GYEN,11965762.056449998
2025-04-19 11:52:05.154275,BTC,RARI,78063.59908989815
2025-04-19 11:57:50.237745,BTC,AAVE,600.114866024222
2025-04-19 11:57:50.238745,BTC,ALEO,414702.7890659744
2025-04-19 11:57:50.239745,BTC,GST,13039594.402688712
2025-04-19 11:57:50.240744,BTC,ROSE,3368710.2021737285
2025-04-19 12:03:22.607818,BTC,AAVE,600.0062850263824
2025-04-19 12:03:22.608817,BTC,BBD,166666.66666666666
2025-04-19 12:03:22.609817,BTC,HNT,24206.60092474185
2025-04-19 12:03:22.610817,BTC,SLL,1753471309.6464047
2025-04-19 12:08:54.331402,BTC,AAVE,600.0062850263824
2025-04-19 12:08:54.332403,BTC,CVC,748384.4137430795
2025-04-19 12:08:54.333402,BTC,LAK,1803503184.502072
2025-04-19 12:08:54.334402,BTC,UNI,16061.980778186316
2025-04-19 12:09:58.999401,BTC,AAVE,600.0062850263824
2025-04-19 12:09:59.000401,BTC,AURORA,1144997.6079713588
2025-04-19 12:09:59.001400,BTC,KRL,302911.42061749124
2025-04-19 12:09:59.002400,BTC,SUPER,158285.23259358804
2025-04-19 12:14:16.035317,BTC,AAVE,600.0062850263824
2025-04-19 12:14:16.036317,BTC,FIDA,1192954.672444927
2025-04-19 12:14:16.037317,BTC,OCEAN,378514.32836406
2025-04-19 12:14:16.038317,BTC,ZMK,583619880.6496696
2025-04-19 12:19:36.300828,BTC,AAVE,600.0062850263824
2025-04-19 12:19:36.301827,BTC,FORT,1172736.4046382392
2025-04-19 12:19:36.302827,BTC,NFT,195726656080.41663
2025-04-19 12:19:36.303827,BTC,XLM,345499.67819802684
2025-04-19 12:24:56.214786,BTC,AAVE,600.0062850263824
2025-04-19 12:24:56.215786,BTC,GNT,312838.02860307024
2025-04-19 12:24:56.216786,BTC,OSMO,395204.8176546821
2025-04-19 12:24:56.217786,BTC,ZAR,1568553.9280153175
2025-04-19 12:27:38.889829,BTC,AAVE,600.0062850263824
2025-04-19 12:27:38.890829,BTC,GNT,312838.02860307024
2025-04-19 12:27:38.891829,BTC,QTUM,41731.08333333334
2025-04-19 12:30:17.950506,BTC,AAVE,600.0062850263824
2025-04-19 12:30:17.951505,BTC,CUC,83333.33333333333
2025-04-19 12:30:17.952505,BTC,MOBILE,192670072.90111616
2025-04-19 12:30:17.953506,BTC,XAUT,25.0
2025-04-19 12:35:39.021127,BTC,AAVE,600.0062850263824
2025-04-19 12:35:39.022127,BTC,BONK,6974759940.652477
2025-04-19 12:35:39.023126,BTC,KRL,302911.42061749124
2025-04-19 12:35:39.024126,BTC,TZS,223973425.3387416
2025-04-19 12:41:00.888785,BTC,AAVE,600.0062850263824
2025-04-19 12:41:00.889785,BTC,ERN,86309.80267040255
2025-04-19 12:41:00.890786,BTC,MGF,1896296899.9166665
2025-04-19 12:41:00.891785,BTC,WEMIX,104941.83333333331
2025-04-19 12:44:25.406478,BTC,AAVE,600.0062850263824
2025-04-19 12:44:25.407479,BTC,CUP,2076369.0250403949
2025-04-19 12:44:25.408479,BTC,MEDIA,27794.720627762785
2025-04-19 12:44:25.409479,BTC,XAUT,25.0
2025-04-19 12:46:22.559551,BTC,AAVE,600.0062850263824
2025-04-19 12:46:22.560551,BTC,ESP,12193203.333333334
2025-04-19 12:46:22.561550,BTC,MIR,5480423.20680751
2025-04-19 12:46:22.562551,BTC,WLUNA,5104767094.409742
2025-04-19 12:51:44.328907,BTC,AAVE,600.0062850263824
2025-04-19 12:51:44.329908,BTC,GMT,1701751.4204155137
2025-04-19 12:51:44.330906,BTC,PENDLE,26654.109131446745
2025-04-19 12:57:04.637557,BTC,AAVE,600.0062850263824
2025-04-19 12:57:04.638557,BTC,ABT,137032.98599616
2025-04-19 12:57:04.639557,BTC,GST,13011996.695759011
2025-04-19 12:57:04.640557,BTC,PRCL,1583942.5144057558
2025-04-19 13:01:14.768793,BTC,AAVE,599.9990760075631
2025-04-19 13:01:14.769794,BTC,FKP,62777.21502868093
2025-04-19 13:01:14.770793,BTC,OMG,451226.1280458386
2025-04-19 13:02:27.756486,BTC,AAVE,599.9990760075631
2025-04-19 13:02:27.757486,BTC,GLM,312651.5597642467
2025-04-19 13:02:27.758487,BTC,PENGU,17302251.30350599
2025-04-19 13:07:52.236214,BTC,AAVE,599.9990760075631
2025-04-19 13:07:52.237215,BTC,AMD,32511774.373670485
2025-04-19 13:07:52.238214,BTC,GST,12942928.786987009
2025-04-19 13:07:52.239214,BTC,RARI,78018.84327426486
2025-04-19 13:13:12.725100,BTC,AAVE,599.9990760075631
2025-04-19 13:13:12.726100,BTC,CSPR,9330272.416666666
2025-04-19 13:13:12.727100,BTC,KHR,333748257.0856488
2025-04-19 13:13:12.728100,BTC,TUSD,83502.33333333333
2025-04-19 13:18:05.756777,BTC,AAVE,599.9990760075631
2025-04-19 13:18:05.757777,BTC,DIA,227334.9876070596
2025-04-19 13:18:05.758778,BTC,MTL,59169.68729619555
2025-04-19 13:18:05.759777,BTC,XPF,8741369.462221451
2025-04-19 13:18:33.498024,BTC,AAVE,599.9990760075631
2025-04-19 13:18:33.499025,BTC,ACS,71906590.16200717
2025-04-19 13:18:33.500024,BTC,GST,12942928.786987009
2025-04-19 13:18:33.501024,BTC,QI,10327283.654842308
2025-04-19 13:23:54.861002,BTC,AAVE,599.9990760075631
2025-04-19 13:23:54.862001,BTC,ETC,5446.745412636384
2025-04-19 13:23:54.863001,BTC,MRO,31840559.14080873
2025-04-19 13:23:54.864001,BTC,WLUNA,5105793124.409257
2025-04-19 13:29:15.015109,BTC,AAVE,599.9990760075631
2025-04-19 13:29:15.016109,BTC,AUDIO,1335146.420027496
2025-04-19 13:29:15.017108,BTC,IDEX,3935791.327554256
2025-04-19 13:29:15.018107,BTC,SUSHI,149415.60593215554
2025-04-19 13:34:35.099624,BTC,AAVE,599.9990760075631
2025-04-19 13:34:35.100624,BTC,APT,17919.23787968374
2025-04-19 13:34:35.101624,BTC,GST,12942928.786987009
2025-04-19 13:34:35.102624,BTC,RENDER,20925.48979008574
2025-04-19 13:35:02.381621,BTC,AAVE,599.9990760075631
2025-04-19 13:35:02.382621,BTC,GFI,129674.2267409265
2025-04-19 13:35:02.383621,BTC,PNG,650268.2556423142
2025-04-19 13:40:06.645435,BTC,AAVE,599.9990760075631
2025-04-19 13:40:06.646435,BTC,GODS,983211.6869486992
2025-04-19 13:40:06.647435,BTC,POLS,465353.3694866481
2025-04-19 13:45:27.136361,BTC,AAVE,599.9990760075631
2025-04-19 13:45:27.137360,BTC,GHS,1289481.1441942626
2025-04-19 13:45:27.138360,BTC,OP,127467.26874907436
2025-04-19 13:45:27.139360,BTC,_00,5965462.199775203
2025-04-19 13:50:47.418838,BTC,AAVE,599.9990760075631
2025-04-19 13:50:47.419838,BTC,CRC,41845993.58465767
2025-04-19 13:50:47.420838,BTC,L3,1283599.945729728
2025-04-19 13:50:47.421838,BTC,UPI,1437622056.8898463
2025-04-19 13:51:57.742958,BTC,AAVE,599.9990760075631
2025-04-19 13:51:57.743958,BTC,DAR,961215.7495321016
2025-04-19 13:51:57.744958,BTC,MONA,3728.101138316776
2025-04-19 13:51:57.745957,BTC,XMR,385.1666666666666
2025-04-19 13:56:09.174559,BTC,AAVE,599.9990760075631
2025-04-19 13:56:09.175559,BTC,CDF,241257845.0503573
2025-04-19 13:56:09.176558,BTC,LUF,2956213.9166666665
2025-04-19 13:56:09.177558,BTC,VOXEL,3097941.395452172
2025-04-19 14:01:29.042633,BTC,AAVE,599.9555825935992
2025-04-19 14:01:29.043633,BTC,BAM,143298.15354495827
2025-04-19 14:01:29.044633,BTC,GST,12916083.05580947
2025-04-19 14:01:29.045633,BTC,SEK,801802.800303623
2025-04-19 14:06:49.153127,BTC,AAVE,599.9555825935992
2025-04-19 14:06:49.154127,BTC,GST,12916083.05580947
2025-04-19 14:06:49.155126,BTC,RGT,717472.8333333334
2025-04-19 14:08:44.386801,BTC,AAVE,599.9555825935992
2025-04-19 14:08:44.387801,BTC,BCH,248.8701165581449
2025-04-19 14:08:44.388801,BTC,LAK,1803497400.030965
2025-04-19 14:08:44.389801,BTC,SWFTC,6036301.052853935
2025-04-19 14:12:11.477099,BTC,AAVE,599.9555825935992
2025-04-19 14:12:11.478098,BTC,EIGEN,102348.57082720938
2025-04-19 14:12:11.479099,BTC,NZD,139915.0239795623
2025-04-19 14:12:11.480099,BTC,_1INCH,494429.0282240498
2025-04-19 14:17:36.259955,BTC,AAVE,599.9555825935992
2025-04-19 14:17:36.260955,BTC,BZD,167433.88516059608
2025-04-19 14:17:36.261955,BTC,IDR,1404329756.7631347
2025-04-19 14:17:36.262955,BTC,SUKU,2917161.631024813
2025-04-19 14:22:56.758594,BTC,AAVE,599.9555825935992
2025-04-19 14:22:56.759595,BTC,BYN,272549.6770931073
2025-04-19 14:22:56.760595,BTC,KGS,7278582.831927855
2025-04-19 14:22:56.761594,BTC,UGX,305417179.6841605
2025-04-19 14:25:35.909002,BTC,AAVE,599.9555825935992
2025-04-19 14:25:35.910002,BTC,GBP,62769.81449420455
2025-04-19 14:25:35.911002,BTC,PRCL,1579138.352931949
2025-04-19 14:28:18.611568,BTC,AAVE,599.9555825935992
2025-04-19 14:28:18.612568,BTC,FRAX,83361.0
2025-04-19 14:28:18.613568,BTC,NCT,4190629.607085213
2025-04-19 14:28:18.614568,BTC,XAU,25.05419814281786
2025-04-19 14:33:39.288370,BTC,AAVE,599.9555825935992
2025-04-19 14:33:39.289369,BTC,AED,306071.10131686955
2025-04-19 14:33:39.290370,BTC,GST,12916083.05580947
2025-04-19 14:33:39.291369,BTC,RLC,77219.70536648651
2025-04-19 14:38:59.429988,BTC,AAVE,599.9555825935992
2025-04-19 14:38:59.430988,BTC,FET,163892.09234956958
2025-04-19 14:38:59.431988,BTC,MWK,144470521.90405992
2025-04-19 14:38:59.432988,BTC,WLUNA,5106810065.785802
2025-04-19 14:42:31.712109,BTC,AAVE,599.9555825935992
2025-04-19 14:42:31.713109,BTC,AXS,37006.54981950594
2025-04-19 14:42:31.714109,BTC,KZT,43585355.29010729
2025-04-19 14:42:31.715109,BTC,SOL,618.899166352133
2025-04-19 14:44:22.301749,BTC,AAVE,599.9555825935992
2025-04-19 14:44:22.302749,BTC,DYP,18413307.104246963
2025-04-19 14:44:22.303274,BTC,GST,12916083.05580947
2025-04-19 14:44:22.304257,BTC,SDD,5004028893.500001
2025-04-19 14:49:43.236406,BTC,AAVE,599.9555825935992
2025-04-19 14:49:43.237406,BTC,ENS,5920.461533707851
2025-04-19 14:49:43.238406,BTC,LAK,1803497400.030965
2025-04-19 14:49:43.239405,BTC,TUSD,83502.33333333333
2025-04-19 14:55:03.485706,BTC,AAVE,599.9555825935992
2025-04-19 14:55:03.486705,BTC,GST,12916083.05580947
2025-04-19 14:55:03.487706,BTC,QUICK,3229.931270037138
2025-04-19 14:59:17.006985,BTC,AAVE,599.9555825935992
2025-04-19 14:59:17.007985,BTC,DRIFT,174336.74235590454
2025-04-19 14:59:17.008985,BTC,NEO,14978.25
2025-04-19 14:59:17.009985,BTC,_1INCH,494429.0282240498
2025-04-19 15:00:25.079159,BTC,AAVE,599.9877035454903
2025-04-19 15:00:25.080158,BTC,DOP,5008166.916683878
2025-04-19 15:00:25.081158,BTC,MOODENG,3171772.954596235
2025-04-19 15:00:25.082159,BTC,WAVES,80171.33333333333
2025-04-19 15:05:45.377367,BTC,AAVE,599.9877035454903
2025-04-19 15:05:45.378367,BTC,CRO,996541.0545577394
2025-04-19 15:05:45.379367,BTC,KERNEL,408402.98934559256
2025-04-19 15:05:45.380367,BTC,TURBO,41652959.26077511
2025-04-19 15:11:05.239635,BTC,AAVE,599.9877035454903
2025-04-19 15:11:05.240635,BTC,BOND,343061.4469413479
2025-04-19 15:11:05.241635,BTC,KMF,36229258.36388601
2025-04-19 15:11:05.242635,BTC,UNFI,461933.0437333572
2025-04-19 15:16:09.854198,BTC,AAVE,599.9877035454903
2025-04-19 15:16:09.855198,BTC,BIT,122319.9360298773
2025-04-19 15:16:09.856199,BTC,LAK,1803494086.0389664
2025-04-19 15:16:09.857198,BTC,THETA,130292.0045308642
2025-04-19 15:16:26.151161,BTC,AAVE,599.9877035454903
2025-04-19 15:16:26.152155,BTC,FJD,190426.4623639621
2025-04-19 15:16:26.153155,BTC,PAB,83333.33333333333
2025-04-19 15:21:47.849322,BTC,AAVE,599.9877035454903
2025-04-19 15:21:47.850322,BTC,GEL,228848.4706978016
2025-04-19 15:21:47.851322,BTC,NOK,873121.5272698005
2025-04-19 15:21:47.852322,BTC,XPD,86.74192629033911
2025-04-19 15:27:07.743399,BTC,AAVE,599.9877035454903
2025-04-19 15:27:07.744398,BTC,DRIFT,173952.23196596224
2025-04-19 15:27:07.745399,BTC,LRDS,630279.0108690272
2025-04-19 15:27:07.746399,BTC,VEB,673835584467442.0
2025-04-19 15:32:30.650582,BTC,AAVE,599.9877035454903
2025-04-19 15:32:30.651583,BTC,FKP,62773.84085604276
2025-04-19 15:32:30.652582,BTC,MZN,5319393.75714678
2025-04-19 15:32:30.653583,BTC,WLUNA,5107817995.393989
2025-04-19 15:33:03.954474,BTC,AAVE,599.9877035454903
2025-04-19 15:33:03.955474,BTC,ANKR,4614347.816012702
2025-04-19 15:33:03.956474,BTC,JUP,251471774.2597896
2025-04-19 15:33:03.957473,BTC,SKK,2205962.859682621
2025-04-19 15:37:52.004742,BTC,AAVE,599.9877035454903
2025-04-19 15:37:52.005742,BTC,GLM,312060.5716373706
2025-04-19 15:37:52.006742,BTC,NMR,11797.876336984797
2025-04-19 15:37:52.007742,BTC,WLUNA,5107817995.393989
2025-04-19 15:43:12.211047,BTC,AAVE,599.9877035454903
2025-04-19 15:43:12.212046,BTC,ENJ,1342329.1899085836
2025-04-19 15:43:12.213046,BTC,MONA,3722.125722835052
2025-04-19 15:43:12.214046,BTC,WLUNA,5107817995.393989
2025-04-19 15:48:33.724891,BTC,AAVE,599.9877035454903
2025-04-19 15:48:33.725887,BTC,FJD,190426.4623639621
2025-04-19 15:48:33.726887,BTC,MOG,187964772554.39285
2025-04-19 15:48:33.727887,BTC,WLUNA,5107817995.393989
2025-04-19 15:49:58.678292,BTC,AAVE,599.9877035454903
2025-04-19 15:49:58.679292,BTC,HIGH,206606.48328287707
2025-04-19 15:49:58.680292,BTC,SCR,1193253.6278044444
2025-04-19 15:53:55.726261,BTC,AAVE,599.9877035454903
2025-04-19 15:53:55.727261,BTC,ANKR,4614347.816012702
2025-04-19 15:53:55.728260,BTC,GST,12893986.25331756
2025-04-19 15:53:55.729261,BTC,QNT,1283.116251316199
2025-04-19 15:59:16.079848,BTC,AAVE,599.9877035454903
2025-04-19 15:59:16.080848,BTC,AERO,213904.3745307352
2025-04-19 15:59:16.081847,BTC,GST,12893986.25331756
2025-04-19 15:59:16.082848,BTC,POLY,3661115.32591458
2025-04-19 15:59:16.083848,BTC,ZWG,2253181.083333333
2025-04-19 16:04:36.121420,BTC,AAVE,599.9832652757165
2025-04-19 16:04:36.121923,BTC,ARKM,173084.98570309818
2025-04-19 16:04:36.121927,BTC,ARPA,3969911.8489678353
2025-04-19 16:04:36.122925,BTC,GST,12874220.166448928
2025-04-19 16:04:36.123925,BTC,SKL,4213368.628494406
2025-04-19 16:06:52.435159,BTC,AAVE,599.9832652757165
2025-04-19 16:06:52.436159,BTC,AZM,708336268.8333331
2025-04-19 16:06:52.437159,BTC,KYD,69304.45301961058
2025-04-19 16:06:52.438159,BTC,STORJ,281784.1565261565
2025-04-19 16:09:57.731031,BTC,AAVE,599.9832652757165
2025-04-19 16:09:57.732031,BTC,GMX,5497.416666666668
2025-04-19 16:09:57.733031,BTC,MULTI,971530.126102174
2025-04-19 16:09:57.734030,BTC,XAF,48228956.15280155
2025-04-19 16:15:18.044378,BTC,AAVE,599.9832652757165
2025-04-19 16:15:18.045378,BTC,CTX,55927.211234317496
2025-04-19 16:15:18.046378,BTC,KGS,7278599.172313657
2025-04-19 16:15:18.047378,BTC,TOP,200664.81555674432
2025-04-19 16:20:39.076098,BTC,AAVE,599.9832652757165
2025-04-19 16:20:39.077098,BTC,ALGO,440018.3829202987
2025-04-19 16:20:39.077603,BTC,DAR,960224.626568416
2025-04-19 16:20:39.077619,BTC,DEGEN,35302643.79740711
2025-04-19 16:20:39.078607,BTC,LRD,16660944.106945183
2025-04-19 16:20:39.079606,BTC,UYU,3519526.99986919
2025-04-19 16:23:42.816420,BTC,AAVE,599.9832652757165
2025-04-19 16:23:42.817420,BTC,DOGINME,160272135.021809
2025-04-19 16:23:42.818420,BTC,MWK,144470265.92046934
2025-04-19 16:23:42.818925,BTC,SLE,1895723.4166666667
2025-04-19 16:23:42.818941,BTC,SNX,133762.45670681595
2025-04-19 16:26:00.604169,BTC,AAVE,599.9832652757165
2025-04-19 16:26:00.605169,BTC,EGP,4260522.27893192
2025-04-19 16:26:00.606169,BTC,MRU,3292908.453133031
2025-04-19 16:26:00.607169,BTC,WOO,1515703.5833333333
2025-04-19 16:31:20.816671,BTC,AAVE,599.9832652757165
2025-04-19 16:31:20.817671,BTC,ALEPH,1388894.496636226
2025-04-19 16:31:20.818671,BTC,GST,12874220.166448928
2025-04-19 16:31:20.819671,BTC,QNT,1283.5958727778864
2025-04-19 16:36:41.684522,BTC,AAVE,599.9832652757165
2025-04-19 16:36:41.685521,BTC,BSD,83333.33333333333
2025-04-19 16:36:41.686521,BTC,INR,7116682.985944862
2025-04-19 16:36:41.687521,BTC,SWFTC,6037367.994293806
2025-04-19 16:40:26.826856,BTC,AAVE,599.9832652757165
2025-04-19 16:40:26.827856,BTC,EURC,73210.80962675133
2025-04-19 16:40:26.828856,BTC,PEN,311549.12411505694
2025-04-19 16:42:03.644853,BTC,AAVE,599.9832652757165
2025-04-19 16:42:03.645853,BTC,BOND,342955.2181426887
2025-04-19 16:42:03.646853,BTC,IDR,1404328041.7411208
2025-04-19 16:42:03.647853,BTC,STORJ,281784.1565261565
2025-04-19 16:47:23.875084,BTC,AAVE,599.9832652757165
2025-04-19 16:47:23.876084,BTC,ABT,136847.6940936948
2025-04-19 16:47:23.877084,BTC,GST,12874220.166448928
2025-04-19 16:47:23.878084,BTC,PEPE,11584736923.24714
2025-04-19 16:47:23.879084,BTC,YFII,457.2314020360651
2025-04-19 16:52:45.447192,BTC,AAVE,599.9832652757165
2025-04-19 16:52:45.448193,BTC,BNB,141.5
2025-04-19 16:52:45.449192,BTC,HRK,551705.1593377786
2025-04-19 16:52:45.450192,BTC,SPA,4029701.012535214
2025-04-19 16:57:21.278484,BTC,AAVE,599.9832652757165
2025-04-19 16:57:21.279483,BTC,GLM,312107.17957302195
2025-04-19 16:57:21.280483,BTC,RGT,717472.8333333334
2025-04-19 16:58:06.473359,BTC,AAVE,599.9832652757165
2025-04-19 16:58:06.474359,BTC,DYDX,149247.83333333334
2025-04-19 16:58:06.475359,BTC,NEAR,40514.39001038984
2025-04-19 16:58:06.476359,BTC,YFII,457.2314020360651
2025-04-19 17:03:27.242053,BTC,AAVE,599.9393544899206
2025-04-19 17:03:27.242561,BTC,ABT,136815.97615700652
2025-04-19 17:03:27.243559,BTC,GST,12862082.301170168
2025-04-19 17:03:27.244559,BTC,RED,244162.9902121022
2025-04-19 17:08:47.880264,BTC,AAVE,599.9393544899206
2025-04-19 17:08:47.881264,BTC,COTI,1278544.6822804594
2025-04-19 17:08:47.882264,BTC,KAVA,195720.2225823374
2025-04-19 17:08:47.883264,BTC,TIA,34975.46033889027
2025-04-19 17:14:08.006460,BTC,AAVE,599.9393544899206
2025-04-19 17:14:08.007459,BTC,ANT,289600.0833333334
2025-04-19 17:14:08.008459,BTC,GUSD,83346.73221789385
2025-04-19 17:14:08.009459,BTC,SLL,1758935526.4156046
2025-04-19 17:14:08.197017,BTC,AAVE,599.9393544899206
2025-04-19 17:14:08.198017,BTC,FTT,106530.75
2025-04-19 17:14:08.199017,BTC,PRIME,35649.08134993232
2025-04-19 17:19:29.506240,BTC,AAVE,599.9393544899206
2025-04-19 17:19:29.507240,BTC,BAT,656311.3622259091
2025-04-19 17:19:29.508240,BTC,GST,12862082.301170168
2025-04-19 17:19:29.509240,BTC,SBD,700830.7490425209
2025-04-19 17:24:51.293714,BTC,AAVE,599.9393544899206
2025-04-19 17:24:51.294217,BTC,ALL,7265610.799910405
2025-04-19 17:24:51.294230,BTC,AMD,32508641.3541093
2025-04-19 17:24:51.295220,BTC,GST,12862082.301170168
2025-04-19 17:24:51.296220,BTC,SEK,801801.8252382961
2025-04-19 17:24:51.296244,BTC,SHPING,16272952.938798573
2025-04-19 17:24:51.296748,BTC,XDC,1176767.7500000002
2025-04-19 17:24:51.296753,BTC,XDR,60406.75528560764
2025-04-19 17:30:12.337285,BTC,AAVE,599.9393544899206
2025-04-19 17:30:12.338284,BTC,DEM,143328.33333333334
2025-04-19 17:30:12.339284,BTC,MKD,4512260.639990673
2025-04-19 17:30:12.340284,BTC,WLUNA,5109292859.068729
2025-04-19 17:30:58.030047,BTC,AAVE,599.9393544899206
2025-04-19 17:30:58.031048,BTC,AXS,36974.77912057161
2025-04-19 17:30:58.032047,BTC,LCX,666904.3394834159
2025-04-19 17:30:58.033047,BTC,VEB,673835584467442.0
2025-04-19 17:35:32.810349,BTC,AAVE,599.9393544899206
2025-04-19 17:35:32.811349,BTC,CYP,42890.41666666666
2025-04-19 17:35:32.812349,BTC,LUNA,521566.1666666666
